,name,url,Rating,description,bbox,Destination,Lat,Lon
715,Hotel Aulivia Opéra,https://www.booking.com/hotel/fr/auliviaopera.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=5091306_168542955_2_2_0&highlighted_blocks=5091306_168542955_2_2_0&matching_block_id=5091306_168542955_2_2_0&sr_pri_blocks=5091306_168542955_2_2_0__24952&from=searchresults#hotelTmpl,"8,0","[""L'Hotel Aulivia Opéra vous accueille à Paris, à 2 minutes à pied de la station de métro Château d'Eau et à 11 minutes de la Gare du Nord. Une connexion Wi-Fi est accessible gratuitement."", 'Les chambres disposent de la climatisation, d’une télévision par satellite à écran plat, d’un bureau et d’une salle de bains privative.', 'Un petit-déjeuner est proposé tous les matins, dans la salle dédiée à cet effet ou en chambre.', 'Le personnel de l’établissement se fera un plaisir de vous conseiller sur les sites touristiques parisiens et des environs. Des bars et des restaurants sont installés à quelques minutes à pied de l’établissement. Vous pourrez également profiter sur place d’une réception ouverte 24h/24 et d’une bagagerie. Le canal Saint-Martin se trouve à 1 km de l’Hotel Aulivia Opéra. ']","2.32664392775232,48.8549904696358,2.38137318307227,48.890921302782",Paris,48.8729558862089,2.354008555412295
716,Hotel Terminus Lyon,https://www.booking.com/hotel/fr/hotelterminuslyon.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=5315302_187403601_0_2_0&highlighted_blocks=5315302_187403601_0_2_0&matching_block_id=5315302_187403601_0_2_0&sr_pri_blocks=5315302_187403601_0_2_0__20552&from=searchresults#hotelTmpl,"7,9","[""Idéalement situé dans le 12ème arrondissement, en face de la gare de Lyon, l'Hôtel Terminus Lyon se trouve à 10 minutes à pied de la place de la Bastille. Ses hébergements climatisés sont équipés d'une connexion Wi-Fi gratuite et d'une télévision par satellite."", ""Desservies par un ascenseur, toutes les chambres de l'hôtel Terminus Lyon comprennent une salle de bains privative avec baignoire ou douche et sèche-cheveux. Un service d'étage est également assuré. Des chambres quadruples sont à la disposition des groupes et des familles."", ""Un petit-déjeuner buffet complet est servi tous les matins à l'hôtel Terminus Lyon, tandis que des distributeurs automatiques de boissons fraîches sont disponibles sur place 24h/24 et 7j/7. Vous pourrez vous détendre au bar et lire les journaux quotidiens à votre disposition."", ""L'hôtel abrite une réception ouverte 24h/24, une bagagerie et un service de billetterie. Le personnel se fera un plaisir de vous donner des conseils pour profiter au mieux de votre séjour à Paris."", ""Le Terminus Lyon est implanté à proximité de nombreux restaurants et transports en commun. La gare RER Gare de Lyon vous permettra de rejoindre directement les Champs-Élysées, le quartier d'affaires de La Défense ou encore Disneyland Paris. ""]","2.34446732458757,48.827783518205,2.39916683974577,48.8637143513512",Paris,48.8457489347781,2.37181708216667
717,Parc Hotel,https://www.booking.com/hotel/fr/parc.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=4841208_327916718_2_2_0&highlighted_blocks=4841208_327916718_2_2_0&matching_block_id=4841208_327916718_2_2_0&sr_pri_blocks=4841208_327916718_2_2_0__18452&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,9","[""Le Parc Hotel se trouve dans un quartier paisible de Paris, à 400 mètres de l'arrêt de tramway Porte d'Orléans permettant d'accéder au parc des expositions de la porte de Versailles en moins de 15 minutes. Il est également situé à 450 mètres de la station de métro Alésia, desservant directement le centre-ville."", ""Les chambres insonorisées de l'établissement disposent d'un bureau et d'une télévision par câble à écran LED. Leur salle de bains privative est pourvue d'un sèche-cheveux. Toutes les chambres sont non-fumeurs et desservies par un ascenseur."", ""L'hôtel sert un petit-déjeuner buffet quotidien. Il possède un distributeur automatique disponible 24h/24 et un service de commande de journaux. Une connexion Wi-Fi est mise gratuitement à votre disposition dans l'ensemble du Parc Hotel, et vous pourrez profiter d'un parking public à proximité."", ""Les transports en commun disponibles près de l'établissement vous permettront d'accéder directement aux principaux sites d'intérêt de Paris. Les jardins du Luxembourg et Saint-Michel se trouvent à 15 minutes, et la place du Châtelet est à 20 minutes de l'hôtel. ""]","2.29943245811942,48.8067277018248,2.35410898761269,48.842658534971",Paris,48.8246931183979,2.326770722866055
718,Hotel Bellevue Saint-Lazare,https://www.booking.com/hotel/fr/bellevue-paris.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=38284302_276233721_0_0_0&highlighted_blocks=38284302_276233721_0_0_0&matching_block_id=38284302_276233721_0_0_0&sr_pri_blocks=38284302_276233721_0_0_0__25452&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","[""Cet hôtel climatisé est situé dans un immeuble haussmannien, à seulement 10 minutes à pied des célèbres Galeries Lafayette. Les chambres insonorisées sont dotées d'une connexion Wi-Fi gratuite et d'une télévision à écran LCD."", 'Décorée dans un style classique avec des meubles en bois, chaque chambre possède un coffre-fort et un téléphone. Un porte-serviettes chauffant et un sèche-cheveux sont fournis dans les salles de bains privatives.', ""L'hôtel Bellevue propose chaque matin un petit-déjeuner continental, que vous pourrez déguster en chambre."", ""La gare Saint-Lazare est située en face de cet hôtel, offrant un accès direct aux Champs-Elysées. L'église de la Madeleine se trouve à seulement 10 minutes de marche. ""]","2.29648806605255,48.8570505386593,2.35121957507217,48.8929813718055",Paris,48.8750159552324,2.32385382056236
719,Hôtel Baldi by Magna Arbor,https://www.booking.com/hotel/fr/hotelbaldi.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=14102_278604720_0_2_0&highlighted_blocks=14102_278604720_0_2_0&matching_block_id=14102_278604720_0_2_0&sr_pri_blocks=14102_278604720_0_2_0__22152&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,4","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Baldi by Magna Arbor\xa0! "", ""L'hôtel Baldi est situé à 8 minutes à pied du bâtiment classé au patrimoine mondial de l'UNESCO ainsi qu’à seulement 20 minutes de marche de la Tour Eiffel et de la Tour Montparnasse."", ""Les chambres comprennent la climatisation et une télévision par satellite à écran LCD. Vous disposerez également d'un minibar et d'une salle de bains privative pourvue d'articles de toilette offerts."", 'Un petit-déjeuner à emporter est proposé tous les matins. Vous pourrez également déguster votre petit-déjeuner dans le confort de votre hébergement.', 'Cet hôtel possède en outre une connexion Wi-Fi gratuite et une réception ouverte 24h/24. Les stations de métro Ségur et Cambronne sont accessibles en 3 minutes à pied.\n']","2.27817944556346,48.8285817922586,2.33287983268628,48.8645126254048",Paris,48.8465472088317,2.3055296391248703
720,Hôtel Paris Voltaire,https://www.booking.com/hotel/fr/paris-voltaire.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=43011202_88930035_0_2_0&highlighted_blocks=43011202_88930035_0_2_0&matching_block_id=43011202_88930035_0_2_0&sr_pri_blocks=43011202_88930035_0_2_0__19260&from=searchresults#hotelTmpl,"8,5","[""Situé en plein cœur de Paris dans le 11ème arrondissement, l'Hôtel Paris Voltaire est situé à seulement 13 minutes à pied de la célèbre place des Vosges. Il propose un ascenseur, une bagagerie et une connexion Wi-Fi gratuite dans tout l'établissement."", ""Toutes ses chambres disposent d'une télévision par satellite à écran plat, d'un coffre-fort et d'une armoire. Leur salle de bains privative est pourvue d’un sèche-cheveux et d’articles de toilette gratuits."", ""Un petit-déjeuner continental composé de jus d'orange, de boissons chaudes, de viennoiseries, de confiture et de fromage est servi chaque matin dans la salle prévue à cet effet à l'Hôtel Paris Voltaire."", 'La station de métro Voltaire, accessible en 3 minutes à pied, permet de rejoindre directement les Grands Boulevards ainsi que les Galeries Lafayette. La place de la Bastille se trouve à 12 minutes de marche. ']","2.350427003331,48.840404377992,2.4051403089096,48.8763352111381",Paris,48.85836979456505,2.3777836561203003
721,Hotel Opéra Opal,https://www.booking.com/hotel/fr/hotelopal.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=21257715_169339624_2_2_0&highlighted_blocks=21257715_169339624_2_2_0&matching_block_id=21257715_169339624_2_2_0&sr_pri_blocks=21257715_169339624_2_2_0__35952&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","[""L'établissement 4 étoiles Hôtel Opéra Opal vous accueille dans un quartier chic du centre de Paris, à seulement 150 mètres de l'église de la Madeleine. Il vous propose une réception ouverte 24h/24 et des hébergements raffinés dotés d’une connexion Wi-Fi gratuite."", ""Les chambres de l’hôtel sont insonorisées et climatisées. Elles disposent également d’une télévision par satellite à écran plat, d’un minibar et d'une salle de bains privative."", 'Un petit-déjeuner américain est servi chaque matin dans l’élégante salle dédiée. Après le petit-déjeuner, vous pourrez vous détendre près de la cheminée à foyer ouvert du salon à cocktails.', ""L'Hotel Opéra Opal se trouve à 300 mètres du célèbre grand magasin Printemps et à 600 mètres de l’opéra Garnier. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ""]","2.29852537672213,48.8542825907554,2.3532538576872,48.8902134239016",Paris,48.8722480073285,2.3258896172046652
722,Abaca Messidor by Happyculture,https://www.booking.com/hotel/fr/quality-hotel-abaca-paris-15eme.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=29990_342538990_0_2_0&highlighted_blocks=29990_342538990_0_2_0&matching_block_id=29990_342538990_0_2_0&sr_pri_blocks=29990_342538990_0_2_0__19752&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Abaca Messidor by Happyculture\xa0! "", 'Installé sur la Rive gauche de Paris, au cœur du quartier animé de Vaugirard, l’Abaca Messidor by Happyculture se situe à 1 km du parc des expositions Paris Expo Porte de Versailles.', 'Les chambres proposent une connexion Wi-Fi haut débit, une télévision par satellite, des films à la demande et une salle de bains privative.', 'Vous pourrez vous détendre dans le jardin, sur la terrasse ou au bar de l’établissement.', 'L’Abaca Messidor by Happyculture se trouve à seulement 70 mètres de la station de métro Convention, sur la ligne 12, desservant de nombreux lieux d’intérêt de la capitale, tels que la tour Eiffel et l’avenue des Champs-Élysées. ']","2.26816604446293,48.818838360243,2.32285579134106,48.8547691933892",Paris,48.8368037768161,2.295510917901995
723,Hipotel Paris Voltaire Bastille,https://www.booking.com/hotel/fr/residence-voltaire.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=18464_309967662_0_0_0&highlighted_blocks=18464_309967662_0_0_0&matching_block_id=18464_309967662_0_0_0&sr_pri_blocks=18464_309967662_0_0_0__18452&from=searchresults#hotelTmpl,"7,2","[""L'Hipotel Paris Voltaire Bastille se trouve dans le centre de Paris, à 700 mètres du cimetière du Père-Lachaise. Il propose des chambres décorées simplement avec une salle de bains privative."", ""Les chambres de l'Hipotel Paris Voltaire disposent d'une télévision et sont desservies par un ascenseur. Certaines comprennent un balcon donnant sur les rues de Paris. Une connexion Wi-Fi haut débit est disponible moyennant des frais supplémentaires."", ""Un petit-déjeuner continental est servi tous les matins dans le coin repas, doté de murs en pierre ornés d'œuvres d'art d'époque."", ""L'établissement se trouve respectivement à 13 et 17 minutes de marche des quartiers Bastille et Nation. La station de métro Voltaire, permettant d'accéder aux sites d'intérêt les plus réputés de Paris, est située à moins de 100 mètres de l'hôtel. ""]","2.35323316514235,48.8393592318405,2.40794532835741,48.8752900649867",Paris,48.857324648413595,2.3805892467498797
724,Amiral-Fondary,https://www.booking.com/hotel/fr/amiral-fondary.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=24813601_131880949_0_2_0&highlighted_blocks=24813601_131880949_0_2_0&matching_block_id=24813601_131880949_0_2_0&sr_pri_blocks=24813601_131880949_0_2_0__22352&from=searchresults#hotelTmpl,"8,2","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Amiral-Fondary\xa0! "", ""L'hôtel Amiral-Fondary se situe dans le 15ème arrondissement de Paris, à 15 minutes à pied de la Tour Eiffel et des Invalides. Il est doté d'une connexion Wi-Fi gratuite."", ""Les chambres de l'Amiral-Fondary sont équipées d'une salle de bains privative, de la climatisation et d'une télévision par satellite à écran plat avec Canal +. Nombre d'entre elles donnent sur le jardin de l'hôtel."", ""L'établissement sert chaque matin un petit-déjeuner continental, qui peut également être pris en chambre sur demande."", ""L'hôtel Amiral-Fondary se trouve à seulement 150 mètres de la station de métro Émile Zola, permettant de rejoindre les nombreux sites de la capitale. La gare Montparnasse est accessible en 10 minutes en métro. ""]","2.2664859022404,48.829820535813,2.32118764253419,48.8657513689592",Paris,48.847785952386104,2.293836772387295
725,Hotel Royal Bergère,https://www.booking.com/hotel/fr/hotel-royal-bergere.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=109861_88985296_2_2_0&highlighted_blocks=109861_88985296_2_2_0&matching_block_id=109861_88985296_2_2_0&sr_pri_blocks=109861_88985296_2_2_0__20417&from=searchresults#hotelTmpl,"6,9","[""Situé dans le quartier des Grands Boulevards, l'hôtel Royal Bergère se trouve à 10 minutes à pied de l'Opéra et à 20 minutes du Sacré-Cœur. La station de métro Cadet que vous trouverez à 250 mètres de l'hôtel vous permettra d'explorer Paris."", ""Les chambres de l'hôtel Royal Bergère disposent d'une télévision par satellite à écran LCD et d'un coffre-fort. Chaque salle de bains privative comprend une baignoire ou une douche et un sèche-cheveux. Toutes les chambres sont décorées simplement et sont accessibles par ascenseur."", ""Un petit-déjeuner buffet est proposé chaque matin dans la salle de petit-déjeuner. Parmi les autres services de l'hôtel, vous bénéficierez d'une connexion Wi-Fi et d'une réception ouverte 24h/24 avec un service d'enregistrement et de départ rapides."", ""Les Galeries Lafayette sont situées à 10 minutes de marche de l'hôtel et le musée du Louvre à 20 minutes. Les transports à proximité vous permettront de vous rendre directement à Châtelet, le centre de la capitale. ""]","2.31658403241511,48.8554848762964,2.37131382858876,48.8914157094426",Paris,48.8734502928695,2.343948930501935
